label,x1,y1,x2,y2,x3,y3,x4,y4,path_img
Triangle_3,100,127,144,127,100,172,144,172,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/145_Triangle3.jpg
Hexagone_2,135,121,168,121,135,158,168,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/219_Hexagone2.jpg
Cercle_3,101,88,150,88,101,133,150,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/431_Cercle3.jpg
Cercle_4,143,40,245,40,143,150,245,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/293_Cercle4.jpg
Cercle_3,139,100,199,100,139,160,199,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/343_Cercle3.jpg
Hexagone_4,244,114,276,114,244,144,276,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/20_Hexagone4.jpg
No_Shape,156,29,252,29,156,111,252,111,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/206_NoShape.jpg
No_Shape,153,91,220,91,153,153,220,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/181_NoShape.jpg
Hexagone_5,157,152,202,152,157,207,202,207,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/55_Hexagone5.jpg
Cercle_4,242,106,319,106,242,173,319,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/326_Cercle4.jpg
Triangle_2,218,117,262,117,218,159,262,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/248_Triangle2.jpg
Cercle_4,49,30,146,30,49,142,146,142,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/308_Cercle4.jpg
Hexagone_3,157,123,245,123,157,211,245,211,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/199_Hexagone3.jpg
Triangle_2,157,120,193,120,157,157,193,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/317_Triangle2.jpg
Cercle_5,122,65,167,65,122,107,167,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/199_Cercle5.jpg
Triangle_2,156,65,217,65,156,127,217,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/99_Triangle2.jpg
Cercle_3,70,59,118,59,70,100,118,100,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/432_Cercle3.jpg
Diamant_2,55,69,154,69,55,182,154,182,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/383_Diamant2.jpg
Triangle_2,84,78,143,78,84,140,143,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/39_Triangle2.jpg
Diamant_2,130,60,202,60,130,130,202,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/142_Diamant2.jpg
Diamant_4,177,108,221,108,177,152,221,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/22_Diamant4.jpg
Diamant_2,112,52,197,52,112,133,197,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/4_Diamant2.jpg
Diamant_3,103,103,182,103,103,178,182,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/25_Diamant3.jpg
Cercle_4,145,131,214,131,145,196,214,196,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/288_Cercle4.jpg
Hexagone_5,235,124,285,124,235,174,285,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/183_Hexagone5.jpg
Diamant_5,178,33,246,33,178,103,246,103,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/32_Diamant5.jpg
Cercle_3,100,48,173,48,100,132,173,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/222_Cercle3.jpg
Hexagone_3,116,126,145,126,116,158,145,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/179_Hexagone3.jpg
Hexagone_5,0,52,55,52,0,102,55,102,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/38_Hexagone5.jpg
Cercle_4,127,114,172,114,127,158,172,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/254_Cercle4.jpg
Cercle_3,47,30,109,30,47,91,109,91,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/202_Cercle3.jpg
Hexagone_3,123,122,174,122,123,175,174,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/100_Hexagone3.jpg
Cercle_5,154,151,211,151,154,206,211,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/80_Cercle5.jpg
Cercle_3,59,48,174,48,59,150,174,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/272_Cercle3.jpg
Diamant_3,131,79,205,79,131,139,205,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/312_Diamant3.jpg
Diamant_2,158,74,208,74,158,136,208,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/310_Diamant2.jpg
Hexagone_2,247,105,291,105,247,151,291,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/283_Hexagone2.jpg
Triangle_2,209,102,246,102,209,138,246,138,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/374_Triangle2.jpg
Diamant_5,220,0,313,0,220,65,313,65,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/8_Diamant5.jpg
Triangle_3,76,112,128,112,76,163,128,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/129_Triangle3.jpg
Triangle_2,132,25,238,25,132,135,238,135,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/111_Triangle2.jpg
Triangle_2,172,39,280,39,172,146,280,146,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/377_Triangle2.jpg
No_Shape,46,32,120,32,46,90,120,90,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/275_NoShape.jpg
Hexagone_5,191,132,219,132,191,161,219,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/271_Hexagone5.jpg
Cercle_3,23,163,91,163,23,233,91,233,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/446_Cercle3.jpg
Hexagone_3,3,32,86,32,3,107,86,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/49_Hexagone3.jpg
No_Shape,73,60,136,60,73,125,136,125,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/52_NoShape.jpg
Hexagone_4,97,66,198,66,97,177,198,177,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/148_Hexagone4.jpg
No_Shape,173,20,252,20,173,81,252,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/200_NoShape.jpg
Diamant_2,1,133,71,133,1,203,71,203,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/47_Diamant2.jpg
Hexagone_2,219,40,296,40,219,115,296,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/130_Hexagone2.jpg
Cercle_3,38,12,229,12,38,201,229,201,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/169_Cercle3.jpg
Hexagone_4,127,91,193,91,127,155,193,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/108_Hexagone4.jpg
Cercle_3,108,73,183,73,108,151,183,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/12_Cercle3.jpg
Diamant_4,177,29,249,29,177,97,249,97,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/149_Diamant4.jpg
Diamant_3,26,109,139,109,26,222,139,222,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/79_Diamant3.jpg
Hexagone_3,133,75,208,75,133,145,208,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/262_Hexagone3.jpg
Cercle_3,193,32,297,32,193,132,297,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/151_Cercle3.jpg
Hexagone_3,94,77,144,77,94,123,144,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/244_Hexagone3.jpg
Cercle_3,154,53,191,53,154,93,191,93,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/489_Cercle3.jpg
No_Shape,4,8,93,8,4,99,93,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/134_NoShape.jpg
Triangle_5,93,78,147,78,93,131,147,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/91_Triangle5.jpg
Triangle_4,0,46,69,46,0,137,69,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/213_Triangle4.jpg
Diamant_3,50,0,133,0,50,60,133,60,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/189_Diamant3.jpg
Triangle_4,101,145,139,145,101,183,139,183,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/173_Triangle4.jpg
Triangle_3,38,49,90,49,38,99,90,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/7_Triangle3.jpg
No_Shape,25,53,110,53,25,145,110,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/91_NoShape.jpg
Hexagone_2,153,168,207,168,153,228,207,228,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/109_Hexagone2.jpg
Cercle_2,66,96,118,96,66,143,118,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/127_Cercle2.jpg
Diamant_3,170,60,214,60,170,97,214,97,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/102_Diamant3.jpg
Cercle_3,195,64,277,64,195,145,277,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/505_Cercle3.jpg
Diamant_2,108,68,179,68,108,152,179,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/368_Diamant2.jpg
Triangle_4,145,95,273,95,145,221,273,221,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/135_Triangle4.jpg
Hexagone_3,100,114,141,114,100,157,141,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/103_Hexagone3.jpg
Diamant_5,89,87,165,87,89,164,165,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/164_Diamant5.jpg
Diamant_4,133,52,194,52,133,111,194,111,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/121_Diamant4.jpg
Cercle_5,72,132,150,132,72,211,150,211,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/57_Cercle5.jpg
Hexagone_4,136,37,188,37,136,90,188,90,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/216_Hexagone4.jpg
Diamant_3,27,113,126,113,27,217,126,217,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/327_Diamant3.jpg
Cercle_3,49,166,125,166,49,239,125,239,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/107_Cercle3.jpg
Cercle_4,36,133,74,133,36,164,74,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/225_Cercle4.jpg
Hexagone_2,186,57,214,57,186,80,214,80,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/27_Hexagone2.jpg
Diamant_4,137,27,189,27,137,81,189,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/10_Diamant4.jpg
Diamant_5,2,59,96,59,2,148,96,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/1_Diamant5.jpg
Cercle_5,177,157,254,157,177,229,254,229,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/30_Cercle5.jpg
Cercle_5,177,161,267,161,177,240,267,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/117_Cercle5.jpg
Diamant_3,65,94,149,94,65,166,149,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/84_Diamant3.jpg
Hexagone_4,105,33,197,33,105,124,197,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/164_Hexagone4.jpg
Diamant_4,166,110,199,110,166,151,199,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/27_Diamant4.jpg
Diamant_2,144,113,214,113,144,179,214,179,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/35_Diamant2.jpg
Cercle_2,90,26,231,26,90,145,231,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/14_Cercle2.jpg
Hexagone_4,135,3,216,3,135,82,216,82,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/153_Hexagone4.jpg
Hexagone_3,85,46,210,46,85,166,210,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/207_Hexagone3.jpg
Diamant_3,75,91,165,91,75,173,165,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/124_Diamant3.jpg
Triangle_2,114,61,164,61,114,112,164,112,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/366_Triangle2.jpg
Hexagone_5,39,80,171,80,39,205,171,205,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/180_Hexagone5.jpg
Diamant_2,64,111,137,111,64,187,137,187,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/330_Diamant2.jpg
Hexagone_2,122,155,183,155,122,216,183,216,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/142_Hexagone2.jpg
Diamant_3,90,108,149,108,90,162,149,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/284_Diamant3.jpg
Diamant_2,12,33,64,33,12,86,64,86,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/208_Diamant2.jpg
Triangle_2,35,46,123,46,35,133,123,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/113_Triangle2.jpg
Hexagone_5,152,135,207,135,152,193,207,193,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/262_Hexagone5.jpg
Cercle_3,198,75,270,75,198,144,270,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/20_Cercle3.jpg
Hexagone_2,182,125,270,125,182,213,270,213,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/151_Hexagone2.jpg
Hexagone_2,215,96,258,96,215,139,258,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/270_Hexagone2.jpg
Hexagone_2,133,10,174,10,133,52,174,52,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/295_Hexagone2.jpg
Diamant_2,1,119,77,119,1,189,77,189,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/249_Diamant2.jpg
Cercle_3,46,26,156,26,46,128,156,128,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/274_Cercle3.jpg
Cercle_2,90,31,199,31,90,130,199,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/287_Cercle2.jpg
Hexagone_2,181,86,276,86,181,173,276,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/226_Hexagone2.jpg
Triangle_4,93,33,141,33,93,85,141,85,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/227_Triangle4.jpg
No_Shape,91,137,178,137,91,214,178,214,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/77_NoShape.jpg
Hexagone_5,140,134,187,134,140,183,187,183,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/250_Hexagone5.jpg
Hexagone_3,130,78,180,78,130,129,180,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/153_Hexagone3.jpg
Hexagone_5,131,102,200,102,131,165,200,165,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/149_Hexagone5.jpg
Cercle_5,89,154,165,154,89,224,165,224,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/61_Cercle5.jpg
Hexagone_5,146,147,196,147,146,199,196,199,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/106_Hexagone5.jpg
Hexagone_2,64,148,87,148,64,172,87,172,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/317_Hexagone2.jpg
Cercle_2,209,93,290,93,209,215,290,215,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/146_Cercle2.jpg
Cercle_3,141,83,170,83,141,110,170,110,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/405_Cercle3.jpg
Cercle_3,108,94,202,94,108,185,202,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/423_Cercle3.jpg
Cercle_5,125,85,167,85,125,117,167,117,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/173_Cercle5.jpg
No_Shape,169,65,233,65,169,119,233,119,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/309_NoShape.jpg
Triangle_2,95,74,170,74,95,168,170,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/352_Triangle2.jpg
Cercle_4,49,106,112,106,49,168,112,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/27_Cercle4.jpg
Diamant_2,223,111,293,111,223,192,293,192,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/392_Diamant2.jpg
Cercle_2,116,95,173,95,116,150,173,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/91_Cercle2.jpg
Cercle_4,37,127,83,127,37,166,83,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/275_Cercle4.jpg
Hexagone_5,126,70,230,70,126,175,230,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/6_Hexagone5.jpg
Diamant_2,244,49,320,49,244,143,320,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/399_Diamant2.jpg
Triangle_3,120,48,154,48,120,81,154,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/213_Triangle3.jpg
Hexagone_3,144,117,212,117,144,187,212,187,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/89_Hexagone3.jpg
Hexagone_2,117,45,181,45,117,107,181,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/31_Hexagone2.jpg
Triangle_2,160,92,214,92,160,149,214,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/229_Triangle2.jpg
Triangle_5,50,50,130,50,50,127,130,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/23_Triangle5.jpg
Diamant_3,39,0,129,0,39,65,129,65,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/211_Diamant3.jpg
Triangle_3,99,53,133,53,99,92,133,92,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/20_Triangle3.jpg
Cercle_3,120,117,178,117,120,175,178,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/481_Cercle3.jpg
Triangle_2,51,11,154,11,51,111,154,111,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/136_Triangle2.jpg
Diamant_4,137,54,176,54,137,101,176,101,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/86_Diamant4.jpg
Triangle_2,143,46,173,46,143,75,173,75,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/102_Triangle2.jpg
Cercle_3,177,97,220,97,177,151,220,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/342_Cercle3.jpg
Hexagone_3,85,135,147,135,85,195,147,195,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/2_Hexagone3.jpg
No_Shape,65,39,125,39,65,87,125,87,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/296_NoShape.jpg
Triangle_4,161,63,221,63,161,123,221,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/209_Triangle4.jpg
Cercle_3,157,72,227,72,157,132,227,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/341_Cercle3.jpg
Cercle_5,255,103,320,103,255,178,320,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/103_Cercle5.jpg
Hexagone_5,110,25,203,25,110,114,203,114,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/247_Hexagone5.jpg
Cercle_4,156,94,205,94,156,144,205,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/88_Cercle4.jpg
Hexagone_5,131,135,184,135,131,191,184,191,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/16_Hexagone5.jpg
Diamant_4,168,36,261,36,168,114,261,114,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/129_Diamant4.jpg
Cercle_2,83,31,192,31,83,124,192,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/218_Cercle2.jpg
Hexagone_3,92,29,177,29,92,115,177,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/218_Hexagone3.jpg
Diamant_5,171,68,253,68,171,149,253,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/178_Diamant5.jpg
Cercle_4,206,108,283,108,206,173,283,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/201_Cercle4.jpg
Cercle_3,173,61,212,61,173,103,212,103,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/313_Cercle3.jpg
Hexagone_3,34,117,79,117,34,169,79,169,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/105_Hexagone3.jpg
Diamant_4,78,75,137,75,78,127,137,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/145_Diamant4.jpg
Cercle_3,40,166,139,166,40,240,139,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/365_Cercle3.jpg
Diamant_3,20,95,114,95,20,190,114,190,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/149_Diamant3.jpg
Hexagone_3,89,117,131,117,89,162,131,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/76_Hexagone3.jpg
Hexagone_5,52,115,90,115,52,150,90,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/148_Hexagone5.jpg
Cercle_5,93,154,162,154,93,223,162,223,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/63_Cercle5.jpg
No_Shape,208,54,272,54,208,113,272,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/123_NoShape.jpg
Hexagone_5,124,140,176,140,124,188,176,188,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/215_Hexagone5.jpg
Hexagone_5,34,36,82,36,34,83,82,83,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/31_Hexagone5.jpg
Diamant_5,223,26,300,26,223,106,300,106,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/106_Diamant5.jpg
Triangle_3,127,54,166,54,127,93,166,93,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/15_Triangle3.jpg
Hexagone_2,42,117,105,117,42,174,105,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/183_Hexagone2.jpg
Cercle_4,67,90,161,90,67,181,161,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/207_Cercle4.jpg
Cercle_4,76,101,141,101,76,170,141,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/189_Cercle4.jpg
Triangle_5,241,132,279,132,241,166,279,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/83_Triangle5.jpg
Triangle_3,108,96,165,96,108,153,165,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/186_Triangle3.jpg
Cercle_5,161,158,247,158,161,240,247,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/62_Cercle5.jpg
Diamant_3,120,113,203,113,120,194,203,194,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/92_Diamant3.jpg
Diamant_4,84,32,229,32,84,173,229,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/5_Diamant4.jpg
Cercle_5,144,130,181,130,144,167,181,167,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/40_Cercle5.jpg
Hexagone_3,248,87,294,87,248,127,294,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/30_Hexagone3.jpg
Hexagone_5,98,79,223,79,98,206,223,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/201_Hexagone5.jpg
